x,"y
"
2020-08-12 00:00:01,7770212
2020-08-13 00:00:02,7778776
2020-08-14 00:00:01,7767852
2020-08-15 00:00:01,7820265
2020-08-16 00:00:02,7793482
2020-08-17 00:00:02,7781450
2020-08-18 00:00:02,7749519
2020-08-19 00:00:01,7726963
2020-08-20 00:00:01,7717880
2020-08-21 00:00:02,7665722
2020-08-22 00:00:02,7637582
2020-08-23 00:00:02,7611981
2020-08-24 00:00:01,7604942
2020-08-25 00:00:02,7558731
2020-08-26 00:00:02,7571806
2020-08-27 00:00:02,7583596
2020-08-28 00:00:02,7618383
2020-08-29 00:00:01,7674014
2020-08-30 00:00:01,7709159
2020-08-31 00:00:02,7736934
2020-09-01 00:00:01,7753126
2020-09-02 00:00:02,7857461
2020-09-03 00:00:02,7920245
2020-09-04 00:00:01,8042045
2020-09-05 00:00:02,8098739
2020-09-06 00:00:02,8136216
2020-09-07 00:00:02,8118547
2020-09-08 00:00:01,8133410
2020-09-09 00:00:02,8256617
2020-09-10 00:00:01,8349104
2020-09-11 00:00:02,8399847
2020-09-12 00:00:02,8456235
2020-09-13 00:00:02,8517678
2020-09-14 00:00:02,8549785
2020-09-15 00:00:01,8581546
2020-09-16 00:00:01,8632386
2020-09-17 00:00:02,8668644
2020-09-18 00:00:02,8714051
2020-09-19 00:00:01,8759274
2020-09-20 00:00:01,8821200
2020-09-21 00:00:01,8876664
2020-09-22 00:00:02,8938151
2020-09-23 00:00:02,8994516
2020-09-24 00:00:01,9028486
2020-09-25 00:00:02,9064498
2020-09-26 00:00:01,9112258
2020-09-27 00:00:01,9164535
2020-09-28 00:00:02,9210970
2020-09-29 00:00:02,9267031
2020-09-30 00:00:01,9289831
2020-10-01 00:00:02,9330624
2020-10-02 00:00:01,9348218
2020-10-03 00:00:01,9382485
2020-10-04 00:00:02,9407805
2020-10-05 00:00:02,9444216
2020-10-06 00:00:01,9460244
2020-10-07 00:00:01,9497268
2020-10-08 00:00:01,9532301
2020-10-09 00:00:01,9560634
2020-10-10 00:00:02,9575539
2020-10-11 00:00:02,9593735
2020-10-12 00:00:02,9626645
2020-10-13 00:00:02,9657801
2020-10-14 00:00:02,9681337
2020-10-15 00:00:02,9740868
2020-10-16 00:00:02,9746614
2020-10-17 00:00:01,9774536
2020-10-18 00:00:02,9800687
2020-10-19 00:00:01,9855713
2020-10-20 00:00:02,9884769
2020-10-21 00:00:02,9925836
2020-10-22 00:00:02,9937110
2020-10-23 00:00:01,9950851
2020-10-24 00:00:02,9966895
2020-10-25 00:00:02,9989839
2020-10-26 00:00:01,9991346
2020-10-27 00:00:02,9982401
2020-10-28 00:00:02,9979228
2020-10-29 00:00:02,9973807
2020-10-30 00:00:02,9933533
2020-10-31 00:00:02,9949588
2020-11-01 00:00:02,9896205
2020-11-02 00:00:02,9883556
2020-11-03 00:00:02,9901277
2020-11-04 00:00:02,9944827
2020-11-05 00:00:02,9975408
2020-11-06 00:00:02,10004976
2020-11-07 00:00:02,10038746
2020-11-08 00:00:02,10058102
2020-11-09 00:00:02,10102636
2020-11-10 00:00:02,10133224
2020-11-11 00:00:01,10157581
2020-11-12 00:00:02,10169889
2020-11-13 00:00:01,10206922
2020-11-14 00:00:02,10265119
2020-11-15 00:00:02,10259932
2020-11-16 00:00:02,10294641
2020-11-17 00:00:01,10297431
2020-11-18 00:00:02,10286227
2020-11-19 00:00:02,10337654
2020-11-20 00:00:02,10350753
2020-11-21 00:00:01,10395432
2020-11-22 00:00:02,10420972
2020-11-23 00:00:03,10462437
2020-11-24 00:00:02,10525799
2020-11-25 00:00:01,10568872
2020-11-26 00:00:02,10616190
2020-11-27 00:00:01,10659090
2020-11-28 00:00:02,10702299
2020-11-29 00:00:02,10741052
2020-11-30 00:00:02,10784052
2020-12-01 00:00:02,10809432
2020-12-02 00:00:02,10861757
2020-12-03 00:00:01,10878438
2020-12-04 00:00:01,10927937
2020-12-05 00:00:02,10956703
2020-12-06 00:00:02,11031706
2020-12-07 00:00:02,11056492
2020-12-08 00:00:01,11090977
2020-12-09 00:00:02,11108807
2020-12-10 00:00:01,11148636
2020-12-11 00:00:02,11190372
2020-12-12 00:00:02,11232724
2020-12-13 00:00:02,11269683
2020-12-14 00:00:02,11323353
2020-12-15 00:00:02,11376299
2020-12-16 00:00:02,11468393
2020-12-17 00:00:02,11493454
2020-12-18 00:00:03,11510379
2020-12-19 00:00:03,11524803
2020-12-20 00:00:01,11521871
2020-12-21 00:00:02,11518507
2020-12-22 00:00:03,11523777
2020-12-23 00:00:03,11513792
2020-12-24 00:00:03,11493689
2020-12-25 00:00:02,11490347
2020-12-26 00:00:02,11498825
2020-12-27 00:00:02,11510170
2020-12-28 00:00:03,11498024
2020-12-29 00:00:02,11504819
2020-12-30 00:00:02,11518737
2020-12-31 00:00:02,11514465
2021-01-01 00:00:02,11521771
2021-01-02 00:00:02,11549517
2021-01-03 00:00:02,11546230
2021-01-04 00:00:02,11536211
2021-01-05 00:00:03,11542254
2021-01-06 00:00:02,11549780
2021-01-07 00:00:02,11558216
2021-01-08 00:00:02,11524547
2021-01-09 00:00:02,11515977
2021-01-10 00:00:02,11520306
2021-01-11 00:00:02,11522722
2021-01-12 00:00:02,11511310
2021-01-13 00:00:02,11513027
2021-01-14 00:00:02,11517708
2021-01-15 00:00:02,11546019
2021-01-16 00:00:03,11542373
2021-01-17 00:00:02,11556903
2021-01-18 00:00:02,11560867
2021-01-19 00:00:02,11515185
2021-01-20 00:00:03,11508576
2021-01-21 00:00:03,11490156
2021-01-22 00:00:03,11472188
2021-01-23 00:00:02,11465375
2021-01-24 00:00:02,11464017
2021-01-25 00:00:03,11440095
2021-01-26 00:00:02,11418431
2021-01-27 00:00:03,11421710
2021-01-28 00:00:02,11389598
2021-01-29 00:00:03,11386725
2021-01-30 00:00:03,11357978
2021-01-31 00:00:03,11359736
2021-02-01 00:00:03,11357313
2021-02-02 00:00:03,11413666
2021-02-03 00:00:02,11451762
2021-02-04 00:00:03,11465225
2021-02-05 00:00:02,11453752
2021-02-06 00:00:02,11432678
2021-02-07 00:00:03,11440019
2021-02-08 00:00:03,11443777
2021-02-09 00:00:02,11450951
2021-02-10 00:00:02,11474878
2021-02-11 00:00:02,11463553
2021-02-12 00:00:03,11466112
2021-02-13 00:00:03,11455890
2021-02-14 00:00:03,11429853
2021-02-15 00:00:02,11436980
2021-02-16 00:00:02,11442486
2021-02-17 00:00:02,11453693
2021-02-18 00:00:02,11470723
2021-02-19 00:00:02,11459686
2021-02-20 00:00:03,11471154
2021-02-21 00:00:02,11478317
2021-02-22 00:00:02,11469745
2021-02-23 00:00:03,11495362
2021-02-24 00:00:02,11529940
2021-02-25 00:00:03,11508237
2021-02-26 00:00:02,11521744
2021-02-27 00:00:02,11553257
2021-02-28 00:00:03,11559854
2021-03-01 00:00:02,11563357
2021-03-02 00:00:02,11555832
2021-03-03 00:00:02,11546229
2021-03-04 00:00:01,11549852
2021-03-05 00:00:02,11566700
2021-03-06 00:00:02,11579479
2021-03-07 00:00:02,11627699
2021-03-08 00:00:02,11615327
2021-03-09 00:00:02,11608074
2021-03-10 00:00:03,11624357
2021-03-11 00:00:02,11628733
2021-03-12 00:00:02,11641585
2021-03-13 00:00:03,11657058
2021-03-14 00:00:02,11655546
2021-03-15 00:00:02,11674581
2021-03-16 00:00:02,11698185
2021-03-17 00:00:02,11693588
2021-03-18 00:00:02,11731483
2021-03-19 00:00:02,11762580
2021-03-20 00:00:02,11769724
2021-03-21 00:00:03,11732827
2021-03-22 00:00:02,11725460
2021-03-23 00:00:02,11740621
2021-03-24 00:00:03,11782452
2021-03-25 00:00:03,11785420
2021-03-26 00:00:03,11792558
2021-03-27 00:00:02,11791816
2021-03-28 00:00:03,11815394
2021-03-29 00:00:03,11830220
2021-03-30 00:00:02,11711019
2021-03-31 00:00:02,11696933
2021-04-01 00:00:03,11715444
2021-04-02 00:00:03,11736887
2021-04-03 00:00:03,11740593
2021-04-04 00:00:04,11795011
2021-04-05 00:00:02,11802219
2021-04-06 00:00:03,11792219
2021-04-07 00:00:04,11836212
2021-04-08 00:00:03,11830289
2021-04-09 00:00:03,11840436
2021-04-10 00:00:03,11844889
2021-04-11 00:00:03,11836118
2021-04-12 00:00:02,11811252
2021-04-13 00:00:03,11802065
2021-04-14 00:00:03,11791378
2021-04-15 00:00:02,11778149
2021-04-16 00:00:03,11782785
2021-04-17 00:00:04,11771368
2021-04-18 00:00:03,11769875
2021-04-19 00:00:02,11804543
2021-04-20 00:00:03,11811906
2021-04-21 00:00:03,11822189
2021-04-22 00:00:03,11845928
2021-04-23 00:00:03,11827907
2021-04-24 00:00:03,11875986
2021-04-25 00:00:03,11928607
2021-04-26 00:00:04,12032222
2021-04-27 00:00:03,12075269
2021-04-28 00:00:03,12061860
2021-04-29 00:00:03,12087131
2021-04-30 00:00:03,12100108
2021-05-01 00:00:03,12126955
2021-05-02 00:00:03,12171601
2021-05-03 00:00:05,12181772
2021-05-04 00:00:03,12212074
2021-05-05 00:00:02,12230402
2021-05-06 00:00:03,12239535
2021-05-07 00:00:03,12268392
2021-05-08 00:00:02,12314014
2021-05-09 00:00:03,12372451
2021-05-10 00:00:02,12424721
2021-05-11 00:00:02,12484004
2021-05-12 00:00:02,12500294
2021-05-13 00:00:03,12546276
2021-05-14 00:00:03,12571829
2021-05-15 00:00:03,12605197
2021-05-16 00:00:02,12625929
2021-05-17 00:00:03,12664222
2021-05-18 00:00:02,12697928
2021-05-19 00:00:03,12751676
2021-05-20 00:00:02,12792780
2021-05-21 00:00:03,12785548
2021-05-22 00:00:03,12774967
2021-05-23 00:00:02,12799255
2021-05-24 00:00:02,12828032
2021-05-25 00:00:03,12873032
2021-05-26 00:00:02,12905879
2021-05-27 00:00:03,12936492
2021-05-28 00:00:03,12987680
2021-05-29 00:00:03,13020879
2021-05-30 00:00:03,13042756
2021-05-31 00:00:04,13064229
2021-06-01 00:00:02,13208359
2021-06-02 00:00:03,13155899
2021-06-03 00:00:04,13202120
2021-06-04 00:00:04,13232606
2021-06-05 00:00:03,13277424
2021-06-06 00:00:03,13323701
2021-06-07 00:00:03,13367356
2021-06-08 00:00:03,13369438
2021-06-09 00:00:04,13409053
2021-06-10 00:00:02,13451610
2021-06-11 00:00:03,13505281
2021-06-12 00:00:04,13539890
2021-06-13 00:00:03,13577533
2021-06-14 00:00:03,13596576
2021-06-15 00:00:03,13620257
2021-06-16 00:00:03,13668795
2021-06-17 00:00:05,13703259
2021-06-18 00:00:04,13683726
2021-06-19 00:00:03,13636316
2021-06-20 00:00:02,13631008
2021-06-21 00:00:03,13600260
2021-06-22 00:00:03,13571613
2021-06-23 00:00:04,13513845
2021-06-24 00:00:03,13481299
2021-06-25 00:00:03,13454862
2021-06-26 00:00:03,13424465
2021-06-27 00:00:03,13408359
2021-06-28 00:00:05,13372047
2021-06-29 00:00:04,13341436
2021-06-30 00:00:03,13288744
2021-07-01 00:00:04,13294778
2021-07-02 00:00:04,13281525
2021-07-03 00:00:04,13224785
2021-07-04 00:00:04,13180452
2021-07-05 00:00:03,13157022
2021-07-06 00:00:03,13131833
2021-07-07 00:00:04,13098941
2021-07-08 00:00:06,13092974
2021-07-09 00:00:03,13107787
2021-07-10 00:00:03,13104126
2021-07-11 00:00:03,13109572
2021-07-12 00:00:03,13117467
2021-07-13 00:00:04,13085440
2021-07-14 00:00:05,13097224
2021-07-15 00:00:04,13097283
2021-07-16 00:00:02,13115208
2021-07-17 00:00:03,13126439
2021-07-18 00:00:03,13137965
2021-07-19 00:00:02,13145861
2021-07-20 00:00:02,13152983
2021-07-21 00:00:02,13140175
2021-07-22 00:00:03,13153138
2021-07-23 00:00:03,13154739
2021-07-24 00:00:03,13177895
2021-07-25 00:00:02,13173382
2021-07-26 00:00:03,13201159
2021-07-27 00:00:02,13214640
2021-07-28 00:00:02,13232992
2021-07-29 00:00:03,13250746
2021-07-30 00:00:02,13252216
2021-07-31 00:00:02,13254841
2021-08-01 00:00:03,13259638
2021-08-02 00:00:03,13260782
2021-08-03 00:00:03,13228706
2021-08-04 00:00:03,13236937
2021-08-05 00:00:02,13231273
2021-08-06 00:00:03,13223160
2021-08-07 00:00:04,13233786
2021-08-08 00:00:02,13246255
2021-08-09 00:00:03,13259927
2021-08-10 00:00:02,13270976
2021-08-11 00:00:03,13254386
2021-08-12 00:00:03,13276043
2021-08-13 00:00:03,13276446
2021-08-14 00:00:03,13293437
2021-08-15 00:00:02,13314018
2021-08-16 00:00:02,13336039
2021-08-17 00:00:02,13317652
2021-08-18 00:00:03,13323048
2021-08-19 00:00:03,13333848
2021-08-20 00:00:03,13332281
2021-08-21 00:00:04,13364254
